"Ano","Municipio_COD-IBGE","Municipio_Nome","UF","Quantidade_Acidentes_com_CAT_Tipicos","Quantidade_Acidentes_com_CAT_Trajeto","Quantidade_Acidentes_com_CAT_Doenca_Profissional","Quantidade_Obitos","Quantidade_Acidentes_Sem_CAT"
2009,220030,"ALTO LONGA","PI",0,1,0,0,0
2009,220040,"ALTOS","PI",4,1,0,1,0
2009,220045,"ALVORADA DO GURGUEIA","PI",1,0,0,1,0
2009,220080,"ANTONIO ALMEIDA","PI",0,1,0,0,0
2009,220110,"AVELINO LOPES","PI",1,0,0,0,0
2009,220115,"BAIXA GRANDE DO RIBEIRO","PI",5,0,0,0,0
2009,220120,"BARRAS","PI",0,0,0,0,17
2009,220160,"BENEDITINOS","PI",1,0,0,0,0
2009,220170,"BERTOLINIA","PI",1,2,0,2,0
2009,220173,"BETANIA DO PIAUI","PI",1,0,0,0,0
2009,220190,"BOM JESUS","PI",4,1,0,1,0
2009,220205,"CABECEIRAS DO PIAUI","PI",0,1,0,0,0
2009,220209,"CALDEIRAO GRANDE DO PIAUI","PI",0,1,0,0,0
2009,220220,"CAMPO MAIOR","PI",11,0,0,1,159
2009,220225,"CANAVIEIRA","PI",0,1,0,0,0
2009,220230,"CANTO DO BURITI","PI",5,1,0,0,0
2009,220260,"CASTELO DO PIAUI","PI",3,0,0,0,0
2009,220270,"COCAL","PI",1,0,0,0,0
2009,220275,"COLONIA DO GURGUEIA","PI",1,1,0,0,0
2009,220285,"CORONEL JOSE DIAS","PI",1,0,0,0,0
2009,220290,"CORRENTE","PI",1,0,0,0,16
2009,220300,"CRISTALANDIA DO PIAUI","PI",1,0,0,0,0
2009,220310,"CRISTINO CASTRO","PI",1,1,0,0,27
2009,220320,"CURIMATA","PI",1,0,0,0,25
2009,220330,"DEMERVAL LOBAO","PI",1,1,0,0,0
2009,220350,"ELESBAO VELOSO","PI",1,0,0,0,0
2009,220360,"ELISEU MARTINS","PI",1,0,0,1,0
2009,220370,"ESPERANTINA","PI",1,0,1,0,0
2009,220390,"FLORIANO","PI",12,4,0,0,63
2009,220430,"FRONTEIRAS","PI",17,0,0,0,0
2009,220440,"GILBUES","PI",1,0,0,0,0
2009,220450,"GUADALUPE","PI",4,1,0,0,0
2009,220465,"ILHA GRANDE","PI",0,1,0,0,0
2009,220500,"ITAINOPOLIS","PI",1,0,0,0,0
2009,220527,"JATOBA DO PIAUI","PI",1,0,0,0,0
2009,220530,"JERUMENHA","PI",0,2,0,0,0
2009,220550,"JOSE DE FREITAS","PI",2,0,0,0,0
2009,220555,"LAGOA ALEGRE","PI",0,1,0,0,0
2009,220558,"LAGOA DO PIAUI","PI",1,0,0,0,0
2009,220570,"LUIS CORREIA","PI",2,2,0,0,0
2009,220580,"LUZILANDIA","PI",1,2,0,0,24
2009,220595,"MARCOLANDIA","PI",0,1,0,1,0
2009,220620,"MIGUEL ALVES","PI",1,0,0,0,0
2009,220670,"NAZARE DO PIAUI","PI",0,1,0,0,0
2009,220690,"NOVO ORIENTE DO PIAUI","PI",1,0,0,0,0
2009,220700,"OEIRAS","PI",1,1,0,0,79
2009,220720,"PADRE MARCOS","PI",1,0,0,1,0
2009,220730,"PAES LANDIM","PI",0,1,0,0,0
2009,220750,"PALMEIRAIS","PI",3,0,0,0,0
2009,220770,"PARNAIBA","PI",16,10,0,0,202
2009,220790,"PEDRO II","PI",0,1,0,0,0
2009,220800,"PICOS","PI",17,8,2,0,161
2009,220820,"PIO IX","PI",6,0,0,0,0
2009,220830,"PIRACURUCA","PI",1,2,0,0,0
2009,220840,"PIRIPIRI","PI",2,2,0,0,63
2009,220860,"PRATA DO PIAUI","PI",0,0,1,0,0
2009,220880,"REGENERACAO","PI",3,1,0,0,0
2009,220890,"RIBEIRO GONCALVES","PI",3,0,0,0,0
2009,220910,"SANTA CRUZ DO PIAUI","PI",1,0,0,0,0
2009,220915,"SANTA CRUZ DOS MILAGRES","PI",1,0,0,0,0
2009,220930,"SANTA LUZ","PI",0,1,0,0,0
2009,220970,"SAO FRANCISCO DO PIAUI","PI",0,0,0,1,0
2009,220980,"SAO GONCALO DO PIAUI","PI",0,1,0,0,0
2009,220995,"SAO JOAO DA VARJOTA","PI",1,0,0,0,0
2009,221000,"SAO JOAO DO PIAUI","PI",0,1,1,0,78
2009,221030,"SAO JULIAO","PI",1,0,0,0,0
2009,221050,"SAO PEDRO DO PIAUI","PI",1,0,0,0,0
2009,221060,"SAO RAIMUNDO NONATO","PI",2,1,1,0,27
2009,221065,"SIGEFREDO PACHECO","PI",1,0,0,0,0
2009,221070,"SIMOES","PI",0,2,0,0,0
2009,221080,"SIMPLICIO MENDES","PI",1,0,0,0,0
2009,221097,"TANQUE DO PIAUI","PI",1,0,0,0,0
2009,221100,"TERESINA","PI",582,242,24,7,935
2009,221110,"UNIAO","PI",33,4,0,0,0
2009,221120,"URUCUI","PI",5,5,0,2,0
2009,221130,"VALENCA DO PIAUI","PI",0,0,0,0,12
2009,221135,"VARZEA BRANCA","PI",1,0,0,0,0
2009,230000,"IGNORADO CEARA","CE",2,4,0,0,60
2009,230020,"ACARAU","CE",20,2,0,0,0
2009,230030,"ACOPIARA","CE",0,0,0,0,55
2009,230040,"AIUABA","CE",1,0,0,0,0
2009,230070,"ALTO SANTO","CE",2,0,0,0,0
2009,230075,"AMONTADA","CE",2,2,0,0,0
2009,230080,"ANTONINA DO NORTE","CE",0,1,0,0,0
2009,230100,"AQUIRAZ","CE",75,13,1,0,0
2009,230110,"ARACATI","CE",41,6,0,1,93
2009,230120,"ARACOIABA","CE",1,0,0,0,0
2009,230140,"ARATUBA","CE",1,0,0,0,0
2009,230160,"ASSARE","CE",1,1,0,1,26
2009,230170,"AURORA","CE",3,0,0,0,0
2009,230185,"BANABUIU","CE",2,0,0,0,0
2009,230190,"BARBALHA","CE",60,8,1,1,40
2009,230200,"BARRO","CE",0,3,0,0,0
2009,230210,"BATURITE","CE",3,0,1,0,38
2009,230220,"BEBERIBE","CE",5,3,0,1,0
2009,230230,"BELA CRUZ","CE",1,0,0,0,0
2009,230240,"BOA VIAGEM","CE",0,0,0,0,70
2009,230250,"BREJO SANTO","CE",2,0,0,1,36
2009,230260,"CAMOCIM","CE",9,2,1,0,202
2009,230270,"CAMPOS SALES","CE",2,0,0,0,77
2009,230280,"CANINDE","CE",14,4,0,2,32
2009,230290,"CAPISTRANO","CE",2,0,0,0,0
2009,230300,"CARIDADE","CE",2,1,0,0,0
2009,230320,"CARIRIACU","CE",0,3,0,0,0
2009,230340,"CARNAUBAL","CE",1,0,0,0,0
2009,230350,"CASCAVEL","CE",50,7,2,1,73
2009,230365,"CATUNDA","CE",1,0,0,0,0
2009,230370,"CAUCAIA","CE",161,47,2,2,93
2009,230380,"CEDRO","CE",2,1,0,0,0
2009,230395,"CHOROZINHO","CE",3,2,0,0,0
2009,230400,"COREAU","CE",1,1,0,0,0
2009,230410,"CRATEUS","CE",10,2,1,0,53
2009,230420,"CRATO","CE",57,24,3,2,61
2009,230425,"CRUZ","CE",1,1,0,0,0
2009,230427,"ERERE","CE",1,0,0,0,0
2009,230428,"EUSEBIO","CE",133,23,1,0,0
2009,230430,"FARIAS BRITO","CE",2,1,0,0,0
2009,230435,"FORQUILHA","CE",0,3,0,0,0
2009,230440,"FORTALEZA","CE",2384,939,169,10,1171
2009,230445,"FORTIM","CE",0,1,0,0,0
2009,230470,"GRANJA","CE",2,3,0,0,0
2009,230495,"GUAIUBA","CE",5,1,0,0,0
2009,230500,"GUARACIABA DO NORTE","CE",0,0,0,0,33
2009,230510,"GUARAMIRANGA","CE",4,2,0,0,0
2009,230523,"HORIZONTE","CE",156,18,9,0,0
2009,230535,"ICAPUI","CE",18,4,0,1,0
2009,230540,"ICO","CE",0,1,0,0,91
2009,230550,"IGUATU","CE",48,30,1,1,232
2009,230560,"INDEPENDENCIA","CE",3,0,0,0,0
2009,230600,"IRACEMA","CE",1,0,0,0,0
2009,230625,"ITAITINGA","CE",4,4,0,0,0
2009,230630,"ITAPAGE","CE",13,8,1,0,37
2009,230640,"ITAPIPOCA","CE",53,46,0,0,182
2009,230655,"ITAREMA","CE",1,2,0,0,0
2009,230670,"JAGUARETAMA","CE",1,0,0,0,0
2009,230680,"JAGUARIBARA","CE",0,2,0,0,0
2009,230690,"JAGUARIBE","CE",4,1,0,0,0
2009,230700,"JAGUARUANA","CE",21,2,0,0,0
2009,230710,"JARDIM","CE",1,0,0,0,0
2009,230720,"JATI","CE",2,0,0,1,0
2009,230725,"JIJOCA DE JERICOACOARA","CE",6,1,0,1,0
2009,230730,"JUAZEIRO DO NORTE","CE",95,50,0,1,160
2009,230740,"JUCAS","CE",5,2,0,0,0
2009,230750,"LAVRAS DA MANGABEIRA","CE",0,1,0,0,0
2009,230760,"LIMOEIRO DO NORTE","CE",130,8,2,0,0
2009,230763,"MADALENA","CE",1,0,0,0,0
2009,230765,"MARACANAU","CE",641,122,34,2,72
2009,230770,"MARANGUAPE","CE",69,18,0,0,25
2009,230780,"MARCO","CE",6,1,0,0,0
2009,230800,"MASSAPE","CE",6,3,0,0,0
2009,230810,"MAURITI","CE",3,1,0,1,0
2009,230820,"MERUOCA","CE",0,4,0,0,0
2009,230830,"MILAGRES","CE",2,0,1,1,0
2009,230835,"MILHA","CE",0,1,0,0,0
2009,230840,"MISSAO VELHA","CE",10,1,0,0,0
2009,230850,"MOMBACA","CE",2,1,0,0,9
2009,230860,"MONSENHOR TABOSA","CE",3,0,0,0,0
2009,230870,"MORADA NOVA","CE",6,2,0,0,0
2009,230890,"MORRINHOS","CE",0,2,0,0,0
2009,230920,"NOVA OLINDA","CE",4,2,0,1,0
2009,230930,"NOVA RUSSAS","CE",1,1,0,0,0
2009,230940,"NOVO ORIENTE","CE",1,0,0,0,0
2009,230945,"OCARA","CE",2,0,0,0,0
2009,230950,"OROS","CE",2,1,0,0,0
2009,230960,"PACAJUS","CE",41,29,1,0,60
2009,230970,"PACATUBA","CE",24,10,1,1,51
2009,230980,"PACOTI","CE",1,2,0,0,0
2009,231020,"PARACURU","CE",20,0,0,0,0
2009,231025,"PARAIPABA","CE",7,1,0,0,0
2009,231040,"PARAMOTI","CE",1,0,0,0,0
2009,231050,"PEDRA BRANCA","CE",2,1,0,0,0
2009,231060,"PENAFORTE","CE",0,1,0,0,0
2009,231070,"PENTECOSTE","CE",7,0,0,0,0
2009,231085,"PINDORETAMA","CE",1,0,0,0,0
2009,231110,"PORTEIRAS","CE",0,1,0,0,0
2009,231130,"QUIXADA","CE",34,9,0,2,64
2009,231140,"QUIXERAMOBIM","CE",9,2,0,3,55
2009,231150,"QUIXERE","CE",21,4,0,0,0
2009,231160,"REDENCAO","CE",0,2,0,0,30
2009,231180,"RUSSAS","CE",73,23,1,0,413
2009,231200,"SANTANA DO ACARAU","CE",1,0,0,0,0
2009,231220,"SANTA QUITERIA","CE",3,0,0,0,47
2009,231230,"SAO BENEDITO","CE",5,0,0,0,117
2009,231240,"SAO GONCALO DO AMARANTE","CE",44,7,2,2,0
2009,231250,"SAO JOAO DO JAGUARIBE","CE",0,2,0,0,0
2009,231260,"SAO LUIS DO CURU","CE",5,0,0,3,0
2009,231270,"SENADOR POMPEU","CE",3,1,0,0,38
2009,231290,"SOBRAL","CE",501,236,88,1,389
2009,231300,"SOLONOPOLE","CE",2,0,0,0,0
2009,231330,"TAUA","CE",1,0,0,0,0
2009,231335,"TEJUCUOCA","CE",0,1,0,0,0
2009,231340,"TIANGUA","CE",1,0,1,0,0
2009,231350,"TRAIRI","CE",3,2,0,1,0
2009,231360,"UBAJARA","CE",9,2,0,1,0
2009,231375,"UMIRIM","CE",1,0,0,0,0
2009,231380,"URUBURETAMA","CE",11,2,0,0,0
2009,231390,"URUOCA","CE",0,1,0,0,0
2009,231400,"VARZEA ALEGRE","CE",2,2,0,0,0
2009,231410,"VICOSA DO CEARA","CE",1,21,0,1,156
2009,240000,"IGNORADO RIO GRANDE DO NORTE","RN",4,4,0,0,38
2009,240010,"ACARI","RN",6,0,0,0,0
2009,240020,"ACU","RN",12,12,0,0,40
2009,240030,"AFONSO BEZERRA","RN",1,0,0,0,0
2009,240040,"AGUA NOVA","RN",1,0,0,0,0
2009,240050,"ALEXANDRIA","RN",0,0,0,0,24
2009,240070,"ALTO DO RODRIGUES","RN",44,5,0,0,0
2009,240080,"ANGICOS","RN",0,0,0,0,7
2009,240090,"ANTONIO MARTINS","RN",0,1,0,1,0
2009,240100,"APODI","RN",12,0,0,0,44
2009,240110,"AREIA BRANCA","RN",18,2,0,0,78
2009,240120,"ARES","RN",39,0,0,0,0
2009,240130,"AUGUSTO SEVERO","RN",0,1,0,0,0
2009,240140,"BAIA FORMOSA","RN",72,0,0,0,0
2009,240145,"BARAUNA","RN",10,0,1,0,0
2009,240150,"BARCELONA","RN",1,0,0,0,0
2009,240160,"BENTO FERNANDES","RN",0,1,0,0,0
2009,240170,"BOM JESUS","RN",1,0,0,0,0
2009,240200,"CAICO","RN",13,1,0,0,90
2009,240210,"CAMPO REDONDO","RN",6,1,0,0,0
2009,240220,"CANGUARETAMA","RN",28,17,12,0,0
2009,240230,"CARAUBAS","RN",8,0,0,2,0
2009,240240,"CARNAUBA DOS DANTAS","RN",2,1,0,0,0
2009,240250,"CARNAUBAIS","RN",16,1,1,0,0
2009,240260,"CEARA-MIRIM","RN",30,8,3,0,58
2009,240300,"CRUZETA","RN",0,2,0,0,0
2009,240310,"CURRAIS NOVOS","RN",9,4,1,0,24
2009,240325,"PARNAMIRIM","RN",174,47,7,1,182
2009,240360,"EXTREMOZ","RN",3,2,1,0,0
2009,240370,"FELIPE GUERRA","RN",3,2,0,0,0
2009,240375,"FERNANDO PEDROZA","RN",2,0,0,0,0
2009,240380,"FLORANIA","RN",0,1,0,0,0
2009,240390,"FRANCISCO DANTAS","RN",0,1,0,0,0
2009,240410,"GALINHOS","RN",9,1,0,0,0
2009,240420,"GOIANINHA","RN",24,3,1,0,0
2009,240430,"GOVERNADOR DIX-SEPT ROSADO","RN",22,4,1,1,0
2009,240440,"GROSSOS","RN",7,1,0,0,0
2009,240450,"GUAMARE","RN",47,7,2,0,0
2009,240470,"IPANGUACU","RN",124,5,3,1,0
2009,240510,"JANDAIRA","RN",1,0,0,0,0
2009,240570,"JARDIM DO SERIDO","RN",2,0,0,0,96
2009,240580,"JOAO CAMARA","RN",2,1,0,0,36
2009,240610,"JUCURUTU","RN",4,1,0,0,0
2009,240620,"LAGOA D ANTA","RN",0,1,0,0,0
2009,240640,"LAGOA DE VELHOS","RN",1,0,0,0,0
2009,240650,"LAGOA NOVA","RN",2,0,0,0,0
2009,240670,"LAJES","RN",0,1,0,0,0
2009,240700,"LUIS GOMES","RN",1,0,0,0,0
2009,240710,"MACAIBA","RN",111,12,0,0,0
2009,240720,"MACAU","RN",34,11,0,1,92
2009,240740,"MARTINS","RN",0,2,0,0,0
2009,240780,"MONTE ALEGRE","RN",4,2,0,0,0
2009,240790,"MONTE DAS GAMELEIRAS","RN",0,1,0,0,0
2009,240800,"MOSSORO","RN",386,147,4,8,178
2009,240810,"NATAL","RN",4260,546,128,2,990
2009,240820,"NISIA FLORESTA","RN",8,2,0,1,0
2009,240830,"NOVA CRUZ","RN",2,2,0,0,0
2009,240850,"OURO BRANCO","RN",2,0,0,0,0
2009,240890,"PARELHAS","RN",5,1,0,0,0
2009,240895,"RIO DO FOGO","RN",1,1,0,0,0
2009,240930,"PATU","RN",0,1,0,0,24
2009,240940,"PAU DOS FERROS","RN",0,4,1,0,11
2009,240950,"PEDRA GRANDE","RN",0,0,1,0,0
2009,240980,"PEDRO VELHO","RN",2,1,0,0,0
2009,240990,"PENDENCIAS","RN",2,2,0,0,0
2009,241020,"PORTALEGRE","RN",0,1,0,0,0
2009,241025,"PORTO DO MANGUE","RN",8,0,0,0,0
2009,241040,"PUREZA","RN",4,0,0,0,0
2009,241105,"TIBAU","RN",1,0,0,0,0
2009,241120,"SANTA CRUZ","RN",5,0,0,1,6
2009,241140,"SANTANA DO MATOS","RN",3,0,0,0,1
2009,241150,"SANTO ANTONIO","RN",4,0,0,0,34
2009,241190,"SAO FRANCISCO DO OESTE","RN",0,1,0,0,0
2009,241200,"SAO GONCALO DO AMARANTE","RN",46,10,9,1,0
2009,241220,"SAO JOSE DE MIPIBU","RN",16,2,0,1,0
2009,241230,"SAO JOSE DO CAMPESTRE","RN",1,0,0,0,0
2009,241250,"SAO MIGUEL","RN",1,0,0,0,3
2009,241260,"SAO PAULO DO POTENGI","RN",7,5,1,0,0
2009,241300,"SAO VICENTE","RN",1,0,0,0,0
2009,241335,"SERRA DO MEL","RN",7,0,0,0,0
2009,241390,"TAIPU","RN",1,0,0,0,0
2009,241400,"TANGARA","RN",1,0,0,0,0
2009,241410,"TENENTE ANANIAS","RN",1,0,0,0,0
2009,241415,"TENENTE LAURENTINO CRUZ","RN",1,0,0,0,0
2009,241420,"TIBAU DO SUL","RN",6,2,0,0,0
2009,241440,"TOUROS","RN",1,0,0,0,0
2009,241460,"UPANEMA","RN",2,0,0,0,0
2009,241500,"VILA FLOR","RN",2,0,0,0,0
2009,250000,"IGNORADO PARAIBA","PB",2,3,0,2,0
2009,250030,"ALAGOA GRANDE","PB",1,0,0,0,0
2009,250040,"ALAGOA NOVA","PB",7,2,0,0,0
2009,250050,"ALAGOINHA","PB",2,0,0,0,0
2009,250060,"ALHANDRA","PB",48,3,0,1,0
2009,250110,"AREIA","PB",2,1,0,1,0
2009,250130,"AROEIRAS","PB",1,0,0,0,0
2009,250140,"BAIA DA TRAICAO","PB",1,1,0,0,0
2009,250160,"BARRA DE SANTA ROSA","PB",1,0,0,0,0
2009,250170,"BARRA DE SAO MIGUEL","PB",1,0,0,0,0
2009,250180,"BAYEUX","PB",38,6,1,0,155
2009,250190,"BELEM","PB",2,0,1,0,0
2009,250200,"BELEM DO BREJO DO CRUZ","PB",1,0,0,0,0
2009,250215,"BOA VISTA","PB",3,0,1,0,0
2009,250230,"BOM SUCESSO","PB",0,1,0,0,0
2009,250240,"BONITO DE SANTA FE","PB",0,0,0,0,3
2009,250250,"BOQUEIRAO","PB",1,0,1,0,0
2009,250300,"CAAPORA","PB",51,3,2,2,0
2009,250310,"CABACEIRAS","PB",3,0,0,0,0
2009,250320,"CABEDELO","PB",65,9,1,0,95
2009,250370,"CAJAZEIRAS","PB",8,2,0,1,14
2009,250380,"CALDAS BRANDAO","PB",1,0,0,0,0
2009,250400,"CAMPINA GRANDE","PB",536,162,143,1,201
2009,250403,"CAPIM","PB",0,1,0,0,0
2009,250420,"CATINGUEIRA","PB",1,0,0,0,0
2009,250430,"CATOLE DO ROCHA","PB",2,3,0,0,48
2009,250435,"CATURITE","PB",0,1,1,0,0
2009,250460,"CONDE","PB",57,4,0,1,0
2009,250480,"COREMAS","PB",2,0,0,0,0
2009,250490,"CRUZ DO ESPIRITO SANTO","PB",5,0,1,0,0
2009,250510,"CUITE","PB",1,1,0,0,60
2009,250520,"CUITEGI","PB",1,1,0,0,0
2009,250600,"ESPERANCA","PB",5,1,0,0,33
2009,250610,"FAGUNDES","PB",0,1,0,0,0
2009,250625,"GADO BRAVO","PB",1,0,0,0,0
2009,250630,"GUARABIRA","PB",19,1,2,0,120
2009,250650,"GURJAO","PB",1,0,0,0,0
2009,250680,"INGA","PB",4,1,0,0,0
2009,250690,"ITABAIANA","PB",5,0,0,0,36
2009,250700,"ITAPORANGA","PB",0,0,0,0,17
2009,250710,"ITAPOROROCA","PB",1,0,0,0,0
2009,250720,"ITATUBA","PB",4,0,0,0,0
2009,250730,"JACARAU","PB",2,0,0,0,0
2009,250750,"JOAO PESSOA","PB",831,191,38,7,668
2009,250760,"JUAREZ TAVORA","PB",4,5,0,1,0
2009,250770,"JUAZEIRINHO","PB",2,1,0,0,0
2009,250780,"JUNCO DO SERIDO","PB",1,0,0,0,0
2009,250790,"JURIPIRANGA","PB",1,0,0,0,0
2009,250830,"LAGOA SECA","PB",1,2,0,0,0
2009,250860,"LUCENA","PB",53,1,0,2,0
2009,250890,"MAMANGUAPE","PB",31,9,0,2,0
2009,250910,"MARI","PB",2,0,1,0,0
2009,250920,"MASSARANDUBA","PB",1,0,0,0,0
2009,250930,"MATARACA","PB",37,0,0,0,0
2009,250940,"MOGEIRO","PB",2,0,0,0,0
2009,250970,"MONTEIRO","PB",2,2,0,0,6
2009,250980,"MULUNGU","PB",2,0,0,0,0
2009,251080,"PATOS","PB",17,14,1,0,61
2009,251090,"PAULISTA","PB",0,1,0,0,0
2009,251110,"PEDRA LAVRADA","PB",2,2,0,0,0
2009,251120,"PEDRAS DE FOGO","PB",94,9,0,0,0
2009,251140,"PICUI","PB",1,0,0,0,0
2009,251150,"PILAR","PB",0,1,0,0,0
2009,251170,"PILOEZINHOS","PB",0,1,0,0,0
2009,251190,"PITIMBU","PB",4,0,0,0,0
2009,251200,"POCINHOS","PB",2,2,0,0,0
2009,251210,"POMBAL","PB",2,2,0,0,24
2009,251230,"PRINCESA ISABEL","PB",0,0,0,0,5
2009,251240,"PUXINANA","PB",1,1,0,0,0
2009,251250,"QUEIMADAS","PB",14,2,2,1,0
2009,251270,"REMIGIO","PB",2,0,0,0,0
2009,251274,"RIACHAO","PB",1,0,0,0,0
2009,251290,"RIO TINTO","PB",10,0,0,0,23
2009,251300,"SALGADINHO","PB",0,1,0,0,0
2009,251310,"SALGADO DE SAO FELIX","PB",1,0,0,0,0
2009,251320,"SANTA CRUZ","PB",1,0,0,0,0
2009,251340,"SANTA LUZIA","PB",4,3,0,0,16
2009,251370,"SANTA RITA","PB",191,31,13,1,104
2009,251380,"SANTA TERESINHA","PB",1,0,0,0,0
2009,251390,"SAO BENTO","PB",2,1,0,0,0
2009,251410,"SAO JOAO DO TIGRE","PB",1,0,0,0,0
2009,251450,"SAO JOSE DE PIRANHAS","PB",1,0,0,0,0
2009,251460,"SAO JOSE DO BONFIM","PB",1,1,0,0,0
2009,251490,"SAO MAMEDE","PB",1,0,0,0,0
2009,251500,"SAO MIGUEL DE TAIPU","PB",0,1,0,0,0
2009,251530,"SAPE","PB",17,1,1,0,22
2009,251550,"SERRA BRANCA","PB",5,0,0,0,13
2009,251593,"SERTAOZINHO","PB",1,1,0,0,0
2009,251597,"SOBRADO","PB",3,0,0,0,0
2009,251600,"SOLANEA","PB",0,0,0,0,16
2009,251610,"SOLEDADE","PB",0,2,0,0,0
2009,251620,"SOUSA","PB",7,2,0,1,44
2009,251650,"TAPEROA","PB",1,0,0,0,0
2009,251660,"TAVARES","PB",4,0,0,0,0
2009,251670,"TEIXEIRA","PB",3,0,0,0,56
2009,260000,"IGNORADO PERNAMBUCO","PE",2,8,0,1,1
2009,260005,"ABREU E LIMA","PE",67,21,6,1,0
2009,260010,"AFOGADOS DA INGAZEIRA","PE",3,1,0,0,263
2009,260020,"AFRANIO","PE",2,0,0,0,0
2009,260030,"AGRESTINA","PE",4,2,0,0,0
2009,260040,"AGUA PRETA","PE",13,4,0,0,0
2009,260050,"AGUAS BELAS","PE",0,0,1,0,0
2009,260070,"ALIANCA","PE",24,5,0,1,0
2009,260080,"ALTINHO","PE",2,0,0,0,0
2009,260090,"AMARAJI","PE",15,4,1,0,0
2009,260100,"ANGELIM","PE",1,0,0,1,0
2009,260105,"ARACOIABA","PE",3,3,0,0,0
2009,260110,"ARARIPINA","PE",20,7,1,2,75
2009,260120,"ARCOVERDE","PE",12,4,2,0,131
2009,260130,"BARRA DE GUABIRABA","PE",2,0,0,0,0
2009,260140,"BARREIROS","PE",41,2,0,0,109
2009,260160,"BELEM DE SAO FRANCISCO","PE",4,0,1,0,0
2009,260170,"BELO JARDIM","PE",50,11,8,0,102
2009,260180,"BETANIA","PE",0,1,0,1,0
2009,260190,"BEZERROS","PE",27,6,1,0,32
2009,260200,"BODOCO","PE",3,1,0,0,0
2009,260210,"BOM CONSELHO","PE",13,1,0,0,23
2009,260220,"BOM JARDIM","PE",4,1,0,0,0
2009,260230,"BONITO","PE",90,7,2,1,0
2009,260240,"BREJAO","PE",2,1,0,0,0
2009,260250,"BREJINHO","PE",0,1,0,0,0
2009,260260,"BREJO DA MADRE DE DEUS","PE",1,1,0,0,0
2009,260270,"BUENOS AIRES","PE",24,4,0,0,0
2009,260280,"BUIQUE","PE",2,0,0,0,0
2009,260290,"CABO DE SANTO AGOSTINHO","PE",460,70,52,1,378
2009,260300,"CABROBO","PE",10,3,0,0,0
2009,260340,"CALUMBI","PE",2,2,0,0,0
2009,260345,"CAMARAGIBE","PE",31,23,3,1,93
2009,260350,"CAMOCIM DE SAO FELIX","PE",3,0,0,0,0
2009,260360,"CAMUTANGA","PE",23,6,0,0,0
2009,260370,"CANHOTINHO","PE",3,0,0,0,10
2009,260400,"CARPINA","PE",63,13,4,2,90
2009,260410,"CARUARU","PE",134,57,7,3,291
2009,260420,"CATENDE","PE",10,2,0,0,0
2009,260430,"CEDRO","PE",2,0,0,0,0
2009,260450,"CHA GRANDE","PE",1,0,0,0,0
2009,260460,"CONDADO","PE",20,5,0,0,0
2009,260470,"CORRENTES","PE",1,2,0,0,0
2009,260480,"CORTES","PE",56,3,0,0,0
2009,260490,"CUMARU","PE",1,0,0,0,0
2009,260510,"CUSTODIA","PE",26,6,1,1,0
2009,260515,"DORMENTES","PE",2,0,0,0,0
2009,260520,"ESCADA","PE",101,12,1,2,92
2009,260540,"FEIRA NOVA","PE",0,2,0,0,0
2009,260545,"FERNANDO DE NORONHA","PE",1,2,0,2,0
2009,260550,"FERREIROS","PE",4,1,0,0,0
2009,260560,"FLORES","PE",3,3,0,2,0
2009,260570,"FLORESTA","PE",17,0,1,0,2
2009,260590,"GAMELEIRA","PE",50,1,0,1,0
2009,260600,"GARANHUNS","PE",76,25,3,3,196
2009,260610,"GLORIA DO GOITA","PE",0,3,0,0,0
2009,260620,"GOIANA","PE",363,20,0,1,139
2009,260630,"GRANITO","PE",1,1,0,0,0
2009,260640,"GRAVATA","PE",14,4,0,0,42
2009,260660,"IBIMIRIM","PE",0,2,0,0,0
2009,260680,"IGARASSU","PE",145,25,15,1,0
2009,260690,"IGUARACI","PE",1,0,0,0,0
2009,260700,"INAJA","PE",1,0,0,0,0
2009,260720,"IPOJUCA","PE",777,48,14,4,0
2009,260730,"IPUBI","PE",4,1,0,0,0
2009,260750,"ITAIBA","PE",1,1,0,0,0
2009,260760,"ILHA DE ITAMARACA","PE",2,0,0,0,0
2009,260765,"ITAMBE","PE",34,4,1,0,0
2009,260775,"ITAPISSUMA","PE",20,4,1,1,0
2009,260780,"ITAQUITINGA","PE",53,4,0,0,0
2009,260790,"JABOATAO DOS GUARARAPES","PE",798,193,120,9,290
2009,260795,"JAQUEIRA","PE",2,0,0,0,0
2009,260800,"JATAUBA","PE",0,1,1,1,0
2009,260805,"JATOBA","PE",1,2,0,0,0
2009,260820,"JOAQUIM NABUCO","PE",126,8,3,0,0
2009,260825,"JUCATI","PE",1,0,0,0,0
2009,260830,"JUPI","PE",2,1,0,2,0
2009,260845,"LAGOA DO CARRO","PE",2,0,0,0,0
2009,260850,"LAGOA DO ITAENGA","PE",3,1,0,1,0
2009,260870,"LAGOA DOS GATOS","PE",1,0,0,0,0
2009,260875,"LAGOA GRANDE","PE",23,4,0,0,0
2009,260880,"LAJEDO","PE",3,1,0,0,0
2009,260890,"LIMOEIRO","PE",6,2,2,0,63
2009,260900,"MACAPARANA","PE",8,1,0,0,0
2009,260910,"MACHADOS","PE",1,0,0,0,0
2009,260915,"MANARI","PE",1,0,0,0,0
2009,260920,"MARAIAL","PE",8,0,0,0,0
2009,260940,"MORENO","PE",17,4,2,0,66
2009,260950,"NAZARE DA MATA","PE",21,6,0,0,47
2009,260960,"OLINDA","PE",443,148,21,0,209
